Time NY                 | Side  | Qty | Price    | InternalOID     | OrderID         | PosAfter   | Msg
14:55:18.534            | BUY   | 2   | 25227.25 | 20115003        | 36841252.1      | -2         | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:12:02.373            | BUY   | 3   | 25274.5  | 20115660        | 36842690.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:13:19.755            | SELL  | 1   | 25288.75 | 20115662        | 36842692.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:16:00.816            | SELL  | 1   | 25300.75 | 20115663        | 36842693.1      | 2          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:16:18.180            | SELL  | 1   | 25290.75 | 20115766        | 36842963.1      | 1          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:24:01.429            | BUY   | 3   | 25299.25 | 20115966        | 36843483.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:25:10.416            | SELL  | 1   | 25311.0  | 20115968        | 36843485.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:25:56.339            | SELL  | 2   | 25299.75 | 20115967        | 36843484.1      | 2          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:34:01.920            | BUY   | 3   | 25313.75 | 20116218        | 36844060.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:35:00.217            | SELL  | 1   | 25324.75 | 20116220        | 36844062.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:35:29.363            | SELL  | 2   | 25314.0  | 20116219        | 36844061.1      | 2          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:54:08.594            | SELL  | 3   | 25296.0  | 20116975        | 36845848.1      | -3         | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:55:00.342            | BUY   | 1   | 25285.5  | 20116979        | 36845852.1      | -3         | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:58:23.826            | BUY   | 1   | 25272.5  | 20116980        | 36845853.1      | -2         | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
15:59:47.546            | BUY   | 1   | 25274.25 | 20117236        | 36846238.1      | -1         | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:09:02.691            | BUY   | 3   | 25231.25 | 20118004        | 36847428.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:12:54.705            | SELL  | 3   | 25218.25 | 20118014        | 36847438.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:24:27.484            | BUY   | 3   | 25213.75 | 20118125        | 36847924.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:41:28.761            | SELL  | 3   | 25207.25 | 20118126        | 36847925.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:52:07.013            | BUY   | 3   | 25211.75 | 20118213        | 36848585.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:55:05.800            | SELL  | 1   | 25218.0  | 20118217        | 36848589.1      | 3          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
16:58:58.352            | SELL  | 2   | 25218.25 | 20118243        | 36848783.1      | 2          | Trading Evaluator (Filled). Info: Trade simulation fill. Bid
