account,base_symbol,date,db_trades,matched,no_log,unmatched
IPS_TM_13,NQ,2024-04-30,8,8,0,0
IPS_TM_13,NQ,2024-05-01,15,15,0,0
IPS_TM_13,NQ,2024-05-02,14,14,0,0
IPS_TM_13,NQ,2024-05-03,3,3,0,0
IPS_TM_13,NQ,2024-05-06,11,11,0,0
IPS_TM_13,NQ,2024-05-07,8,8,0,0
IPS_TM_13,NQ,2024-05-08,4,4,0,0
IPS_TM_13,NQ,2024-05-09,11,11,0,0
IPS_TM_13,NQ,2024-05-10,13,13,0,0
IPS_TM_13,NQ,2024-05-13,9,9,0,0
IPS_TM_13,NQ,2024-05-14,12,12,0,0
IPS_TM_13,NQ,2024-05-15,7,7,0,0
IPS_TM_13,NQ,2024-05-16,3,3,0,0
IPS_TM_13,NQ,2024-05-17,11,11,0,0
IPS_TM_13,NQ,2024-05-20,11,11,0,0
IPS_TM_13,NQ,2024-05-21,5,5,0,0
IPS_TM_13,NQ,2024-05-22,1,1,0,0
IPS_TM_13,NQ,2024-05-23,20,20,0,0
IPS_TM_13,NQ,2024-05-24,10,10,0,0
IPS_TM_13,NQ,2024-05-27,4,4,0,0
IPS_TM_13,NQ,2024-05-28,21,21,0,0
IPS_TM_13,NQ,2024-05-29,7,7,0,0
IPS_TM_13,NQ,2024-05-30,18,18,0,0
IPS_TM_13,NQ,2024-05-31,3,3,0,0
IPS_TM_13,NQ,2024-06-03,21,21,0,0
IPS_TM_13,NQ,2024-06-04,24,24,0,0
IPS_TM_13,NQ,2024-06-05,16,16,0,0
IPS_TM_13,NQ,2024-06-06,12,12,0,0
IPS_TM_13,NQ,2024-06-07,17,17,0,0
IPS_TM_13,NQ,2024-06-10,7,7,0,0
IPS_TM_13,NQ,2024-06-30,3,3,0,0
IPS_TM_13,NQ,2024-07-10,6,6,0,0
IPS_TM_13,NQ,2024-07-21,1,1,0,0
IPS_TM_13,NQ,2024-08-21,10,10,0,0
IPS_TM_13,NQ,2024-08-26,13,13,0,0
IPS_TM_13,NQ,2024-09-25,8,8,0,0
IPS_TM_13,NQ,2024-10-10,9,9,0,0
IPS_TM_13,NQ,2024-12-05,4,4,0,0
IPS_TM_13,NQ,2024-12-06,5,5,0,0
IPS_TM_13,NQ,2024-12-26,6,6,0,0
IPS_TM_13,NQ,2024-12-31,18,18,0,0
IPS_TM_13,NQ,2025-02-02,3,3,0,0
IPS_TM_13,NQ,2025-03-09,3,3,0,0
IPS_TM_13,NQ,2025-04-06,7,7,0,0
IPS_TM_13,NQ,2025-04-13,4,4,0,0
IPS_TM_13,NQ,2025-04-21,13,13,0,0
IPS_TM_13,NQ,2025-05-04,1,1,0,0
IPS_TM_13,NQ,2025-05-18,1,1,0,0
IPS_TM_13,NQ,2025-05-28,5,5,0,0
IPS_TM_13,NQ,2025-05-29,20,20,0,0
IPS_TM_13,NQ,2025-05-30,10,10,0,0
IPS_TM_13,NQ,2025-06-02,6,6,0,0
IPS_TM_13,NQ,2025-06-03,7,7,0,0
IPS_TM_13,NQ,2025-06-04,17,17,0,0
IPS_TM_13,NQ,2025-06-05,21,21,0,0
IPS_TM_13,NQ,2025-06-06,4,4,0,0
IPS_TM_13,NQ,2025-06-09,10,10,0,0
IPS_TM_13,NQ,2025-06-10,12,12,0,0
IPS_TM_13,NQ,2025-06-11,10,10,0,0
IPS_TM_13,NQ,2025-06-12,5,5,0,0
IPS_TM_13,NQ,2025-06-13,14,14,0,0
IPS_TM_13,NQ,2025-06-19,1,1,0,0
IPS_TM_13,NQ,2025-06-20,17,17,0,0
IPS_TM_13,NQ,2025-06-25,4,4,0,0
IPS_TM_13,NQ,2025-06-30,2,2,0,0
IPS_TM_13,NQ,2025-07-01,13,13,0,0
IPS_TM_13,NQ,2025-07-02,7,7,0,0
IPS_TM_13,NQ,2025-07-03,3,3,0,0
IPS_TM_13,NQ,2025-07-04,1,1,0,0
IPS_TM_13,NQ,2025-07-06,1,1,0,0
IPS_TM_13,NQ,2025-07-07,13,13,0,0
IPS_TM_13,NQ,2025-07-11,17,17,0,0
IPS_TM_13,NQ,2025-07-13,1,1,0,0
IPS_TM_13,NQ,2025-08-05,16,16,0,0
IPS_TM_13,NQ,2025-10-19,1,1,0,0
IPS_TM_13,NQ,2025-11-17,20,20,0,0
IPS_TM_13,NQ,2025-11-23,1,1,0,0
IPS_TM_13,NQ,2025-12-26,6,6,0,0
IPS_TM_13,NQ,2026-02-10,8,8,0,0
IPS_TM_13,NQ,2026-03-08,1,1,0,0
IPS_TM_13,NQ,2026-03-22,3,3,0,0
IPS_TM_13,NQ,2026-03-29,1,1,0,0
IPS_TM_13,NQ,2026-04-06,12,12,0,0
IPS_TM_13,NQ,2026-05-15,22,22,0,0
IPS_TM_13,NQ,2026-05-17,1,1,0,0
IPS_TM_13,NQ,2026-06-29,21,21,0,0
IPS_TM_13,NQ,2026-06-30,11,11,0,0
IPS_TM_13,NQ,2026-07-02,15,15,0,0
IPS_TM_13,NQ,2026-07-03,4,4,0,0
IPS_TM_13,NQ,2026-07-07,15,15,0,0
IPS_TM_13,NQ,2026-07-09,9,9,0,0
IPS_TM_13,NQ,2026-07-13,27,27,0,0
IPS_TM_13,NQ,2026-07-14,28,28,0,0
IPS_TM_13,NQ,2026-07-16,9,9,0,0
IPS_TM_13,NQ,2026-07-17,37,37,0,0
IPS_TM_13,ZB,2024-06-05,1,1,0,0
IPS_TM_13,ZN,2024-06-03,1,1,0,0
IPS_TM_13,ZN,2024-06-07,1,1,0,0
IPS_TM_2,NQ,2024-02-15,60,60,0,0
IPS_TM_3,CL,2024-05-27,7,7,0,0
IPS_TM_3,CL,2024-05-28,24,24,0,0
IPS_TM_3,CL,2024-05-29,19,19,0,0
IPS_TM_3,CL,2024-05-30,33,33,0,0
IPS_TM_3,CL,2024-05-31,25,25,0,0
IPS_TM_3,CL,2024-06-02,3,3,0,0
IPS_TM_3,CL,2024-06-03,52,52,0,0
IPS_TM_3,CL,2024-06-04,45,45,0,0
IPS_TM_3,CL,2024-06-05,31,31,0,0
IPS_TM_3,CL,2024-06-06,24,24,0,0
IPS_TM_3,CL,2024-06-07,22,22,0,0
IPS_TM_3,CL,2024-06-10,7,7,0,0
IPS_TM_3,CL,2024-07-21,1,1,0,0
IPS_TM_3,CL,2024-08-04,3,3,0,0
IPS_TM_3,CL,2024-10-27,3,3,0,0
IPS_TM_3,CL,2024-12-26,15,15,0,0
IPS_TM_3,CL,2024-12-31,12,12,0,0
IPS_TM_3,CL,2025-01-05,1,1,0,0
IPS_TM_3,CL,2025-02-02,3,3,0,0
IPS_TM_3,CL,2025-02-16,2,2,0,0
IPS_TM_3,CL,2025-03-09,1,1,0,0
IPS_TM_3,CL,2025-04-06,2,2,0,0
IPS_TM_3,CL,2025-04-21,18,18,0,0
IPS_TM_3,CL,2025-05-04,6,6,0,0
IPS_TM_3,CL,2025-05-28,13,13,0,0
IPS_TM_3,CL,2025-05-29,17,17,0,0
IPS_TM_3,CL,2025-05-30,28,28,0,0
IPS_TM_3,CL,2025-06-01,2,2,0,0
IPS_TM_3,CL,2025-06-02,22,22,0,0
IPS_TM_3,CL,2025-06-03,19,19,0,0
IPS_TM_3,CL,2025-06-04,32,32,0,0
IPS_TM_3,CL,2025-06-05,14,14,0,0
IPS_TM_3,CL,2025-06-06,14,14,0,0
IPS_TM_3,CL,2025-06-09,14,14,0,0
IPS_TM_3,CL,2025-06-10,11,11,0,0
IPS_TM_3,CL,2025-06-11,22,22,0,0
IPS_TM_3,CL,2025-06-12,26,26,0,0
IPS_TM_3,CL,2025-06-13,62,62,0,0
IPS_TM_3,CL,2025-06-30,8,8,0,0
IPS_TM_3,CL,2025-07-01,12,12,0,0
IPS_TM_3,CL,2025-07-02,24,24,0,0
IPS_TM_3,CL,2025-07-03,16,16,0,0
IPS_TM_3,CL,2025-07-04,7,7,0,0
IPS_TM_3,CL,2025-07-07,19,19,0,0
IPS_TM_3,CL,2025-09-14,1,1,0,0
IPS_TM_3,CL,2025-11-02,1,1,0,0
IPS_TM_3,CL,2025-11-23,2,2,0,0
IPS_TM_3,CL,2025-12-24,6,6,0,0
IPS_TM_3,CL,2025-12-26,9,9,0,0
IPS_TM_3,CL,2026-01-04,2,2,0,0
IPS_TM_3,CL,2026-02-15,1,1,0,0
IPS_TM_3,CL,2026-03-08,11,11,0,0
IPS_TM_3,CL,2026-03-15,10,10,0,0
IPS_TM_3,CL,2026-03-29,3,3,0,0
IPS_TM_3,CL,2026-04-06,33,33,0,0
IPS_TM_3,CL,2026-04-19,3,3,0,0
IPS_TM_3,CL,2026-05-03,1,1,0,0
IPS_TM_3,CL,2026-05-10,1,1,0,0
IPS_TM_3,CL,2026-05-24,1,1,0,0
IPS_TM_3,CL,2026-07-05,1,1,0,0
IPS_TM_3,CL,2026-07-12,2,2,0,0
IPS_TM_3,FDAX,2024-05-31,18,18,0,0
IPS_TM_3,FDAX,2024-06-03,26,26,0,0
IPS_TM_3,FDAX,2024-06-04,38,38,0,0
IPS_TM_3,FDAX,2024-06-05,21,21,0,0
IPS_TM_3,FDAX,2024-06-06,31,31,0,0
IPS_TM_3,FDAX,2024-06-07,27,27,0,0
IPS_TM_3,FDAX,2024-06-13,31,31,0,0
IPS_TM_3,FDAX,2024-06-14,42,42,0,0
IPS_TM_3,FDAX,2024-06-17,6,6,0,0
IPS_TM_3,FDAX,2024-06-18,3,3,0,0
IPS_TM_3,FDAX,2024-06-19,6,6,0,0
IPS_TM_3,FDAX,2024-06-20,11,11,0,0
IPS_TM_3,FDAX,2024-06-21,19,19,0,0
IPS_TM_3,FDAX,2024-06-24,19,19,0,0
IPS_TM_3,FDAX,2024-06-25,18,18,0,0
IPS_TM_3,FDAX,2024-06-26,18,18,0,0
IPS_TM_3,FDAX,2024-06-27,14,14,0,0
IPS_TM_3,FDAX,2024-06-28,18,18,0,0
IPS_TM_3,FDAX,2024-07-01,24,24,0,0
IPS_TM_3,FDAX,2024-07-02,22,22,0,0
IPS_TM_3,FDAX,2024-07-03,20,20,0,0
IPS_TM_3,FDAX,2024-07-04,11,11,0,0
IPS_TM_3,FDAX,2024-07-05,21,21,0,0
IPS_TM_3,FDAX,2024-07-08,9,9,0,0
IPS_TM_3,FDAX,2024-07-09,31,31,0,0
IPS_TM_3,FDAX,2024-07-10,30,30,0,0
IPS_TM_3,FDAX,2024-07-11,16,16,0,0
IPS_TM_3,FDAX,2024-07-12,19,19,0,0
IPS_TM_3,FDAX,2024-07-15,15,15,0,0
IPS_TM_3,FDAX,2024-07-16,17,17,0,0
IPS_TM_3,FDAX,2024-07-17,9,9,0,0
IPS_TM_3,FDAX,2024-07-18,18,18,0,0
IPS_TM_3,FDAX,2024-07-19,21,21,0,0
IPS_TM_3,FDAX,2024-07-22,21,21,0,0
IPS_TM_3,FDAX,2024-07-23,28,28,0,0
IPS_TM_3,FDAX,2024-07-24,32,32,0,0
IPS_TM_3,FDAX,2024-07-25,39,39,0,0
IPS_TM_3,FDAX,2024-07-26,2,2,0,0
IPS_TM_3,FDAX,2024-07-29,12,12,0,0
IPS_TM_3,FDAX,2024-07-30,22,22,0,0
IPS_TM_3,FDAX,2024-07-31,23,23,0,0
IPS_TM_3,FDAX,2024-08-01,37,37,0,0
IPS_TM_3,FDAX,2024-08-02,55,55,0,0
IPS_TM_3,FDAX,2024-08-05,49,49,0,0
IPS_TM_3,FDAX,2024-08-06,28,28,0,0
IPS_TM_3,FDAX,2024-08-07,30,30,0,0
IPS_TM_3,FDAX,2024-08-08,36,36,0,0
IPS_TM_3,FDAX,2024-08-09,31,31,0,0
IPS_TM_3,FDAX,2024-08-12,19,19,0,0
IPS_TM_3,FDAX,2024-08-13,11,11,0,0
IPS_TM_3,FDAX,2024-08-14,3,3,0,0
IPS_TM_3,FDAX,2024-08-15,22,22,0,0
IPS_TM_3,FDAX,2024-08-16,5,5,0,0
IPS_TM_3,FDAX,2024-08-19,16,16,0,0
IPS_TM_3,FDAX,2024-08-20,13,13,0,0
IPS_TM_3,FDAX,2024-08-21,12,12,0,0
IPS_TM_3,FDAX,2024-08-22,9,9,0,0
IPS_TM_3,FDAX,2024-08-23,17,17,0,0
IPS_TM_3,FDAX,2024-08-26,9,9,0,0
IPS_TM_3,FDAX,2024-08-27,12,12,0,0
IPS_TM_3,FDAX,2024-08-28,14,14,0,0
IPS_TM_3,FDAX,2024-08-29,21,21,0,0
IPS_TM_3,FDAX,2024-08-30,18,18,0,0
IPS_TM_3,FDAX,2024-09-02,12,12,0,0
IPS_TM_3,FDAX,2024-09-03,19,19,0,0
IPS_TM_3,FDAX,2024-09-04,25,25,0,0
IPS_TM_3,FDAX,2024-09-05,20,20,0,0
IPS_TM_3,FDAX,2024-09-06,27,27,0,0
IPS_TM_3,FDAX,2024-09-09,10,10,0,0
IPS_TM_3,FDAX,2024-09-10,23,23,0,0
IPS_TM_3,FDAX,2024-09-11,19,19,0,0
IPS_TM_3,FDAX,2024-09-12,20,20,0,0
IPS_TM_3,FDAX,2024-09-13,16,16,0,0
IPS_TM_3,FDAX,2024-09-16,6,6,0,0
IPS_TM_3,FDAX,2024-09-17,13,13,0,0
IPS_TM_3,FDAX,2024-09-18,9,9,0,0
IPS_TM_3,FDAX,2024-09-19,14,14,0,0
IPS_TM_3,FDAX,2024-09-20,38,38,0,0
IPS_TM_3,FDAX,2024-09-23,29,29,0,0
IPS_TM_3,FDAX,2024-09-24,23,23,0,0
IPS_TM_3,FDAX,2024-09-25,20,20,0,0
IPS_TM_3,FDAX,2024-09-26,37,37,0,0
IPS_TM_3,FDAX,2024-09-27,22,22,0,0
IPS_TM_3,FDAX,2024-09-30,6,6,0,0
IPS_TM_3,FDAX,2024-10-01,12,12,0,0
IPS_TM_3,FDAX,2024-10-02,24,24,0,0
IPS_TM_3,FDAX,2024-10-03,15,15,0,0
IPS_TM_3,FDAX,2024-10-04,12,12,0,0
IPS_TM_3,FDAX,2024-10-07,16,16,0,0
IPS_TM_3,FDAX,2024-10-08,21,21,0,0
IPS_TM_3,FDAX,2024-10-09,18,18,0,0
IPS_TM_3,FDAX,2024-10-10,18,18,0,0
IPS_TM_3,FDAX,2024-10-11,24,24,0,0
IPS_TM_3,FDAX,2024-10-14,15,15,0,0
IPS_TM_3,FDAX,2024-10-15,25,25,0,0
IPS_TM_3,FDAX,2024-10-16,19,19,0,0
IPS_TM_3,FDAX,2024-10-17,25,25,0,0
IPS_TM_3,FDAX,2024-10-18,17,17,0,0
IPS_TM_3,FDAX,2024-10-21,12,12,0,0
IPS_TM_3,FDAX,2024-10-22,29,29,0,0
IPS_TM_3,FDAX,2024-10-23,19,19,0,0
IPS_TM_3,FDAX,2024-10-24,20,20,0,0
IPS_TM_3,FDAX,2024-10-25,17,17,0,0
IPS_TM_3,FDAX,2024-10-28,31,31,0,0
IPS_TM_3,FDAX,2024-10-29,23,23,0,0
IPS_TM_3,FDAX,2024-10-30,23,23,0,0
IPS_TM_3,FDAX,2024-10-31,27,27,0,0
IPS_TM_3,FDAX,2024-11-01,18,18,0,0
IPS_TM_3,FDAX,2024-11-04,10,10,0,0
IPS_TM_3,FDAX,2024-11-05,13,13,0,0
IPS_TM_3,FDAX,2024-11-06,37,37,0,0
IPS_TM_3,FDAX,2024-11-07,40,40,0,0
IPS_TM_3,FDAX,2024-11-08,17,17,0,0
IPS_TM_3,FDAX,2024-11-11,7,7,0,0
IPS_TM_3,FDAX,2024-11-12,24,24,0,0
IPS_TM_3,FDAX,2024-11-13,33,33,0,0
IPS_TM_3,FDAX,2024-11-14,24,24,0,0
IPS_TM_3,FDAX,2024-11-15,22,22,0,0
IPS_TM_3,FDAX,2024-11-18,20,20,0,0
IPS_TM_3,FDAX,2024-11-19,40,40,0,0
IPS_TM_3,FDAX,2024-11-20,27,27,0,0
IPS_TM_3,FDAX,2024-11-21,21,21,0,0
IPS_TM_3,FDAX,2024-11-22,30,30,0,0
IPS_TM_3,FDAX,2024-11-25,14,14,0,0
IPS_TM_3,FDAX,2024-11-26,22,22,0,0
IPS_TM_3,FDAX,2024-11-27,28,28,0,0
IPS_TM_3,FDAX,2024-11-28,14,14,0,0
IPS_TM_3,FDAX,2024-11-29,27,27,0,0
IPS_TM_3,FDAX,2024-12-02,6,6,0,0
IPS_TM_3,FDAX,2024-12-03,14,14,0,0
IPS_TM_3,FDAX,2024-12-04,20,20,0,0
IPS_TM_3,FDAX,2024-12-05,18,18,0,0
IPS_TM_3,FDAX,2024-12-06,1,1,0,0
IPS_TM_3,FDAX,2024-12-09,19,19,0,0
IPS_TM_3,FDAX,2024-12-10,8,8,0,0
IPS_TM_3,FDAX,2024-12-11,13,13,0,0
IPS_TM_3,FDAX,2024-12-12,19,19,0,0
IPS_TM_3,FDAX,2024-12-13,18,18,0,0
IPS_TM_3,FDAX,2024-12-16,3,3,0,0
IPS_TM_3,FDAX,2024-12-17,2,2,0,0
IPS_TM_3,FDAX,2024-12-18,8,8,0,0
IPS_TM_3,FDAX,2024-12-19,10,10,0,0
IPS_TM_3,FDAX,2024-12-20,22,22,0,0
IPS_TM_3,FDAX,2024-12-23,20,20,0,0
IPS_TM_3,FDAX,2024-12-27,13,13,0,0
IPS_TM_3,FDAX,2024-12-30,10,10,0,0
IPS_TM_3,FDAX,2025-01-02,27,27,0,0
IPS_TM_3,FDAX,2025-01-03,17,17,0,0
IPS_TM_3,FDAX,2025-01-06,25,25,0,0
IPS_TM_3,FDAX,2025-01-07,16,16,0,0
IPS_TM_3,FDAX,2025-01-08,26,26,0,0
IPS_TM_3,FDAX,2025-01-09,13,13,0,0
IPS_TM_3,FDAX,2025-01-10,28,28,0,0
IPS_TM_3,FDAX,2025-01-13,38,38,0,0
IPS_TM_3,FDAX,2025-01-14,20,20,0,0
IPS_TM_3,FDAX,2025-01-15,20,20,0,0
IPS_TM_3,FDAX,2025-01-16,20,20,0,0
IPS_TM_3,FDAX,2025-01-17,23,23,0,0
IPS_TM_3,FDAX,2025-01-20,16,16,0,0
IPS_TM_3,FDAX,2025-01-21,15,15,0,0
IPS_TM_3,FDAX,2025-01-22,20,20,0,0
IPS_TM_3,FDAX,2025-01-23,27,27,0,0
IPS_TM_3,FDAX,2025-01-24,13,13,0,0
IPS_TM_3,FDAX,2025-01-27,27,27,0,0
IPS_TM_3,FDAX,2025-01-28,18,18,0,0
IPS_TM_3,FDAX,2025-01-29,21,21,0,0
IPS_TM_3,FDAX,2025-01-30,13,13,0,0
IPS_TM_3,FDAX,2025-01-31,25,25,0,0
IPS_TM_3,FDAX,2025-02-03,40,40,0,0
IPS_TM_3,FDAX,2025-02-04,17,17,0,0
IPS_TM_3,FDAX,2025-02-05,14,14,0,0
IPS_TM_3,FDAX,2025-02-06,21,21,0,0
IPS_TM_3,FDAX,2025-02-07,24,24,0,0
IPS_TM_3,FDAX,2025-02-10,7,7,0,0
IPS_TM_3,FDAX,2025-02-11,13,13,0,0
IPS_TM_3,FDAX,2025-02-12,25,25,0,0
IPS_TM_3,FDAX,2025-02-13,42,42,0,0
IPS_TM_3,FDAX,2025-02-14,20,20,0,0
IPS_TM_3,FDAX,2025-02-17,14,14,0,0
IPS_TM_3,FDAX,2025-02-18,20,20,0,0
IPS_TM_3,FDAX,2025-02-19,22,22,0,0
IPS_TM_3,FDAX,2025-02-20,23,23,0,0
IPS_TM_3,FDAX,2025-02-21,17,17,0,0
IPS_TM_3,FDAX,2025-02-24,26,26,0,0
IPS_TM_3,FDAX,2025-02-25,29,29,0,0
IPS_TM_3,FDAX,2025-02-26,39,39,0,0
IPS_TM_3,FDAX,2025-02-27,21,21,0,0
IPS_TM_3,FDAX,2025-02-28,22,22,0,0
IPS_TM_3,FDAX,2025-03-03,33,33,0,0
IPS_TM_3,FDAX,2025-03-04,51,51,0,0
IPS_TM_3,FDAX,2025-03-05,39,39,0,0
IPS_TM_3,FDAX,2025-03-06,40,40,0,0
IPS_TM_3,FDAX,2025-03-07,23,23,0,0
IPS_TM_3,FDAX,2025-03-10,50,50,0,0
IPS_TM_3,FDAX,2025-03-11,26,26,0,0
IPS_TM_3,FDAX,2025-03-12,21,21,0,0
IPS_TM_3,FDAX,2025-03-13,25,25,0,0
IPS_TM_3,FDAX,2025-03-14,32,32,0,0
IPS_TM_3,FDAX,2025-03-17,26,26,0,0
IPS_TM_3,FDAX,2025-03-18,21,21,0,0
IPS_TM_3,FDAX,2025-03-19,7,7,0,0
IPS_TM_3,FDAX,2025-03-20,15,15,0,0
IPS_TM_3,FDAX,2025-03-21,21,21,0,0
IPS_TM_3,FDAX,2025-03-24,17,17,0,0
IPS_TM_3,FDAX,2025-03-25,14,14,0,0
IPS_TM_3,FDAX,2025-03-26,29,29,0,0
IPS_TM_3,FDAX,2025-03-27,10,10,0,0
IPS_TM_3,FDAX,2025-03-28,20,20,0,0
IPS_TM_3,FDAX,2025-03-31,24,24,0,0
IPS_TM_3,FDAX,2025-04-01,22,22,0,0
IPS_TM_3,FDAX,2025-04-02,21,21,0,0
IPS_TM_3,FDAX,2025-04-03,34,34,0,0
IPS_TM_3,FDAX,2025-04-04,57,57,0,0
IPS_TM_3,FDAX,2025-04-07,74,74,0,0
IPS_TM_3,FDAX,2025-04-08,34,34,0,0
IPS_TM_3,FDAX,2025-04-09,49,49,0,0
IPS_TM_3,FDAX,2025-04-10,29,29,0,0
IPS_TM_3,FDAX,2025-04-11,28,28,0,0
IPS_TM_3,FDAX,2025-04-14,17,17,0,0
IPS_TM_3,FDAX,2025-04-15,21,21,0,0
IPS_TM_3,FDAX,2025-04-16,15,15,0,0
IPS_TM_3,FDAX,2025-04-17,24,24,0,0
IPS_TM_3,FDAX,2025-04-22,19,19,0,0
IPS_TM_3,FDAX,2025-04-23,24,24,0,0
IPS_TM_3,FDAX,2025-04-24,9,9,0,0
IPS_TM_3,FDAX,2025-04-25,9,9,0,0
IPS_TM_3,FDAX,2025-04-28,9,9,0,0
IPS_TM_3,FDAX,2025-04-29,12,12,0,0
IPS_TM_3,FDAX,2025-04-30,16,16,0,0
IPS_TM_3,FDAX,2025-05-02,32,32,0,0
IPS_TM_3,FDAX,2025-05-05,11,11,0,0
IPS_TM_3,FDAX,2025-05-06,33,33,0,0
IPS_TM_3,FDAX,2025-05-07,14,14,0,0
IPS_TM_3,FDAX,2025-05-08,15,15,0,0
IPS_TM_3,FDAX,2025-05-09,9,9,0,0
IPS_TM_3,FDAX,2025-05-12,24,24,0,0
IPS_TM_3,FDAX,2025-05-13,30,30,0,0
IPS_TM_3,FDAX,2025-05-14,13,13,0,0
IPS_TM_3,FDAX,2025-05-15,19,19,0,0
IPS_TM_3,FDAX,2025-05-16,21,21,0,0
IPS_TM_3,FDAX,2025-05-19,12,12,0,0
IPS_TM_3,FDAX,2025-05-20,6,6,0,0
IPS_TM_3,FDAX,2025-05-21,14,14,0,0
IPS_TM_3,FDAX,2025-05-22,14,14,0,0
IPS_TM_3,FDAX,2025-05-23,37,37,0,0
IPS_TM_3,FDAX,2025-05-26,12,12,0,0
IPS_TM_3,FDAX,2025-06-16,14,14,0,0
IPS_TM_3,FDAX,2025-06-17,5,5,0,0
IPS_TM_3,FDAX,2025-06-18,9,9,0,0
IPS_TM_3,FDAX,2025-06-19,6,6,0,0
IPS_TM_3,FDAX,2025-06-23,13,13,0,0
IPS_TM_3,FDAX,2025-06-24,20,20,0,0
IPS_TM_3,FDAX,2025-06-25,12,12,0,0
IPS_TM_3,FDAX,2025-06-26,10,10,0,0
IPS_TM_3,FDAX,2025-06-27,14,14,0,0
IPS_TM_3,FDAX,2025-07-09,12,12,0,0
IPS_TM_3,FDAX,2025-07-10,11,11,0,0
IPS_TM_3,FDAX,2025-07-11,16,16,0,0
IPS_TM_3,FDAX,2025-07-14,14,14,0,0
IPS_TM_3,FDAX,2025-07-15,20,20,0,0
IPS_TM_3,FDAX,2025-07-16,10,10,0,0
IPS_TM_3,FDAX,2025-07-17,8,8,0,0
IPS_TM_3,FDAX,2025-07-18,14,14,0,0
IPS_TM_3,FDAX,2025-07-21,9,9,0,0
IPS_TM_3,FDAX,2025-07-22,9,9,0,0
IPS_TM_3,FDAX,2025-07-23,25,25,0,0
IPS_TM_3,FDAX,2025-07-24,16,16,0,0
IPS_TM_3,FDAX,2025-07-25,17,17,0,0
IPS_TM_3,FDAX,2025-07-28,22,22,0,0
IPS_TM_3,FDAX,2025-07-29,9,9,0,0
IPS_TM_3,FDAX,2025-07-30,7,7,0,0
IPS_TM_3,FDAX,2025-07-31,21,21,0,0
IPS_TM_3,FDAX,2025-08-01,23,23,0,0
IPS_TM_3,FDAX,2025-08-04,14,14,0,0
IPS_TM_3,FDAX,2025-08-05,12,12,0,0
IPS_TM_3,FDAX,2025-08-06,13,13,0,0
IPS_TM_3,FDAX,2025-08-07,13,13,0,0
IPS_TM_3,FDAX,2025-08-08,18,18,0,0
IPS_TM_3,FDAX,2025-08-11,13,13,0,0
IPS_TM_3,FDAX,2025-08-12,11,11,0,0
IPS_TM_3,FDAX,2025-08-13,9,9,0,0
IPS_TM_3,FDAX,2025-08-14,13,13,0,0
IPS_TM_3,FDAX,2025-08-15,18,18,0,0
IPS_TM_3,FDAX,2025-08-18,7,7,0,0
IPS_TM_3,FDAX,2025-08-19,14,14,0,0
IPS_TM_3,FDAX,2025-08-20,10,10,0,0
IPS_TM_3,FDAX,2025-08-21,15,15,0,0
IPS_TM_3,FDAX,2025-08-22,9,9,0,0
IPS_TM_3,FDAX,2025-08-25,21,21,0,0
IPS_TM_3,FDAX,2025-08-26,7,7,0,0
IPS_TM_3,FDAX,2025-08-27,8,8,0,0
IPS_TM_3,FDAX,2025-08-28,12,12,0,0
IPS_TM_3,FDAX,2025-08-29,10,10,0,0
IPS_TM_3,FDAX,2025-09-01,4,4,0,0
IPS_TM_3,FDAX,2025-09-02,18,18,0,0
IPS_TM_3,FDAX,2025-09-03,13,13,0,0
IPS_TM_3,FDAX,2025-09-04,21,21,0,0
IPS_TM_3,FDAX,2025-09-05,20,20,0,0
IPS_TM_3,FDAX,2025-09-08,19,19,0,0
IPS_TM_3,FDAX,2025-09-09,14,14,0,0
IPS_TM_3,FDAX,2025-09-10,15,15,0,0
IPS_TM_3,FDAX,2025-09-11,7,7,0,0
IPS_TM_3,FDAX,2025-09-12,12,12,0,0
IPS_TM_3,FDAX,2025-09-15,18,18,0,0
IPS_TM_3,FDAX,2025-09-16,17,17,0,0
IPS_TM_3,FDAX,2025-09-17,5,5,0,0
IPS_TM_3,FDAX,2025-09-18,12,12,0,0
IPS_TM_3,FDAX,2025-09-19,18,18,0,0
IPS_TM_3,FDAX,2025-09-22,11,11,0,0
IPS_TM_3,FDAX,2025-09-23,23,23,0,0
IPS_TM_3,FDAX,2025-09-24,9,9,0,0
IPS_TM_3,FDAX,2025-10-06,2,2,0,0
IPS_TM_3,FDAX,2025-10-07,7,7,0,0
IPS_TM_3,FDAX,2025-10-08,9,9,0,0
IPS_TM_3,FDAX,2025-10-09,17,17,0,0
IPS_TM_3,FDAX,2025-10-10,12,12,0,0
IPS_TM_3,FDAX,2025-10-13,15,15,0,0
IPS_TM_3,FDAX,2025-10-14,17,17,0,0
IPS_TM_3,FDAX,2025-10-15,15,15,0,0
IPS_TM_3,FDAX,2025-10-16,12,12,0,0
IPS_TM_3,FDAX,2025-10-17,29,29,0,0
IPS_TM_3,FDAX,2025-10-20,16,16,0,0
IPS_TM_3,FDAX,2025-10-21,14,14,0,0
IPS_TM_3,FDAX,2025-10-22,16,16,0,0
IPS_TM_3,FDAX,2025-10-23,15,15,0,0
IPS_TM_3,FDAX,2025-10-24,9,9,0,0
IPS_TM_3,FDAX,2025-10-27,18,18,0,0
IPS_TM_3,FDAX,2025-10-28,7,7,0,0
IPS_TM_3,FDAX,2025-10-29,18,18,0,0
